Frame,Time,Right Biceps brachii caput longus,Left Biceps brachii caput longus,Right Pectoralis Major,Left Pectoralis Major
16080,16.080,194.2,179.6,-280.8,116.0
16081,16.081,206.8,193.8,-456.6,140.7
16082,16.082,171.4,206.9,-616.5,136.3
16083,16.083,96.5,148.8,-554.6,107.8
16084,16.084,28.6,138.4,-460.7,82.0
16085,16.085,19.5,128.9,-341.1,78.8
16086,16.086,11.2,120.2,-325.7,57.4
16087,16.087,18.0,96.3,-311.7,76.7
16088,16.088,10.9,74.7,-247.6,73.9
16089,16.089,16.4,2.2,-95.8,39.0
16090,16.090,32.3,-26.6,-34.0,-6.0
16091,16.091,46.6,-70.4,-53.2,-48.4
16092,16.092,77.9,-126.2,-70.8,-54.5
16093,16.093,98.4,-118.7,-55.9,-70.0
16094,16.094,95.1,-85.5,-42.5,-48.2
16095,16.095,85.3,-67.2,-30.6,-11.9
16096,16.096,57.9,-72.3,-20.0,42.3
16097,16.097,47.1,-76.9,10.6,49.2
16098,16.098,75.5,-68.2,92.9,39.6
16099,16.099,44.9,-45.4,139.7,32.7
16100,16.100,-0.4,-32.7,129.4,-9.5
16101,16.101,-90.6,-80.6,104.0,-15.3
16102,16.102,-283.8,-139.4,37.1,-20.8
16103,16.103,-477.2,-242.8,26.9,-43.8
16104,16.104,-452.8,-171.7,33.5,-23.7
16105,16.105,-704.3,-107.0,-4.1,-5.6
16106,16.106,-805.0,-24.8,-51.2,24.4
16107,16.107,-532.7,28.7,-81.9,69.1
16108,16.108,-203.0,57.9,-33.5,86.7
16109,16.109,-70.5,154.8,38.2,124.8
16110,16.110,50.1,167.9,85.6,149.5
16111,16.111,86.1,156.5,128.6,145.0
16112,16.112,118.7,124.8,167.5,165.7
16113,16.113,330.5,96.1,159.2,184.5
16114,16.114,523.0,69.9,138.5,140.9
16115,16.115,547.5,46.1,95.7,51.5
16116,16.116,661.1,38.9,111.1,-89.4
16117,16.117,722.9,45.6,134.8,-107.7
16118,16.118,590.8,51.8,111.4,-192.7
16119,16.119,505.1,14.2,98.1,-270.2
16120,16.120,396.1,39.5,100.8,-284.1
16121,16.121,354.1,53.3,62.6,-271.1
16122,16.122,290.4,32.8,17.3,-282.7
16123,16.123,115.5,28.7,-1.4,-314.6
16124,16.124,-109.6,-22.6,-7.5,-266.4
16125,16.125,-261.0,-88.5,-3.3,-240.3
16126,16.126,-343.5,-45.1,-26.5,-168.6
16127,16.127,-318.1,-53.6,-55.9,-139.9
16128,16.128,-249.3,-75.9,-75.2,-113.8
16129,16.129,-228.0,-30.3,-52.4,-74.1
16130,16.130,-133.2,-84.8,-43.6,-52.5
16131,16.131,-115.5,-150.6,-29.9,-19.6
16132,16.132,-161.6,-89.6,-47.6,10.3
16133,16.133,-146.8,-50.3,-54.4,48.5
16134,16.134,-81.9,-29.2,-68.8,122.8
16135,16.135,-46.5,2.9,-62.7,261.4
16136,16.136,7.2,-3.8,-42.8,280.7
16137,16.137,75.1,22.7,-44.2,332.8
16138,16.138,101.8,56.5,-8.5,318.2
16139,16.139,46.2,51.2,7.7,305.2
16140,16.140,-48.0,46.3,-4.3,345.0
16141,16.141,-163.4,4.7,50.5,288.0
16142,16.142,-209.8,-34.3,88.3,215.0
16143,16.143,-167.2,-49.7,109.6,91.1
16144,16.144,-205.5,-18.9,201.1,-61.3
16145,16.145,-170.2,-7.2,292.9,-121.7
16146,16.146,-52.8,18.2,306.4,-101.2
16147,16.147,57.0,41.3,276.5,-150.6
16148,16.148,72.0,13.0,153.2,-164.3
16149,16.149,111.3,-43.3,70.0,-120.0
16150,16.150,123.7,-115.6,25.6,-54.0
16151,16.151,113.6,-87.2,-99.4,-40.7
16152,16.152,142.8,-79.0,-182.6,-113.4
16153,16.153,81.4,-103.6,-289.2,-102.1
16154,16.154,41.8,-82.7,-442.6,-56.6
16155,16.155,79.1,-24.1,-502.5,-31.0
16156,16.156,34.4,31.3,-406.3,-7.7
16157,16.157,-41.8,38.1,-284.7,-12.8
16158,16.158,-71.1,4.7,-111.6,-41.4
16159,16.159,-20.1,10.4,49.8,-45.5
16160,16.160,8.9,4.7,196.6,-19.4
16161,16.161,-12.9,-0.5,254.8,22.5
16162,16.162,-47.4,21.8,273.7,72.8
16163,16.163,-52.9,50.1,260.0,93.5
16164,16.164,-10.3,68.2,275.7,100.4
16165,16.165,6.5,17.1,315.7,139.4
16166,16.166,-18.2,-92.5,258.5,194.5
16167,16.167,-50.2,-327.0,249.1,275.0
16168,16.168,-112.8,-227.8,240.6,307.6
16169,16.169,-175.7,-16.1,197.8,317.9
16170,16.170,-185.5,176.1,95.0,274.6
16171,16.171,-93.3,350.9,25.1,235.2
16172,16.172,-5.5,418.8,-38.5,228.5
16173,16.173,74.1,356.3,-73.1,222.4
16174,16.174,188.9,261.8,-147.2,133.1
16175,16.175,140.0,210.3,-176.0,69.5
16176,16.176,95.5,163.4,-220.0,58.5
16177,16.177,80.5,121.0,-292.3,-15.2
16178,16.178,113.7,108.2,-399.2,-120.8
16179,16.179,80.2,3.1,-442.5,-162.6
16180,16.180,50.0,-67.5,-379.2,-175.1
16181,16.181,-12.7,-80.3,-228.3,-186.5
16182,16.182,-21.8,-22.1,-126.0,-218.4
16183,16.183,-15.7,-32.7,-70.8,-363.4
16184,16.184,-10.0,-80.9,-89.2,-425.8
16185,16.185,19.3,-107.2,-74.8,-482.8
16186,16.186,78.9,-115.0,-33.6,-500.5
16187,16.187,86.8,-136.7,3.7,-485.7
16188,16.188,65.2,-169.6,84.1,-472.7
16189,16.189,32.4,-187.4,93.3,-435.5
16190,16.190,26.2,-181.9,120.7,-378.7
16191,16.191,52.6,-176.8,127.8,-348.6
16192,16.192,56.4,-108.8,102.2,-283.1
16193,16.193,-12.3,-117.9,35.1,-188.7
16194,16.194,-158.3,-143.7,-10.6,-101.3
16195,16.195,-346.0,-55.2,-100.1,-45.8
16196,16.196,-322.0,27.5,-160.1,-17.1
16197,16.197,-254.3,18.3,-172.1,28.0
16198,16.198,-192.8,10.2,-144.8,103.8
16199,16.199,-56.4,35.1,-152.8,157.6
16200,16.200,74.8,45.3,-145.9,186.3
16201,16.201,125.5,118.7,-140.1,154.4
16202,16.202,-108.7,187.7,-91.7,142.8
16203,16.203,-409.6,163.0,-8.3,164.0
16204,16.204,-612.1,76.8,71.2,212.2
16205,16.205,-649.2,43.4,122.2,255.9
16206,16.206,-749.5,13.1,149.3,259.3
16207,16.207,-537.3,5.0,139.2,229.4
16208,16.208,-234.1,-2.2,114.3,192.3
16209,16.209,129.4,-24.6,92.0,122.1
16210,16.210,373.7,-15.8,32.2,167.8
16211,16.211,596.0,5.6,-23.9,209.2
16212,16.212,798.1,24.9,12.1,182.8
16213,16.213,835.1,64.3,71.1,129.6
16214,16.214,735.5,139.6,62.4,94.2
16215,16.215,887.8,215.0,83.0,1.9
16216,16.216,916.3,206.2,22.1,-90.3
16217,16.217,691.7,145.4,-19.6,-80.9
16218,16.218,601.7,73.9,-28.8,-72.4
16219,16.219,520.1,26.0,1.9,-7.0
16220,16.220,295.5,-35.0,17.5,-0.5
16221,16.221,84.0,-106.2,64.5,-10.8
16222,16.222,-108.1,-134.3,82.4,-78.8
16223,16.223,-232.6,-159.9,158.6,-107.7
16224,16.224,-254.7,-151.3,210.3,-102.3
16225,16.225,-274.6,-143.5,276.8,-83.0
16226,16.226,-330.3,-149.6,337.8,-65.6
16227,16.227,-346.7,-119.2,329.8,-26.1
16228,16.228,-392.9,-58.9,293.8,20.8
16229,16.229,-349.9,61.1,274.5,51.9
16230,16.230,-310.9,215.3,221.2,104.3
16231,16.231,-252.0,111.7,112.9,125.0
16232,16.232,-283.2,93.0,4.9,131.0
16233,16.233,-369.2,110.2,-64.6,160.9
16234,16.234,-403.0,94.8,-153.3,133.8
16235,16.235,-476.3,109.0,-116.9,109.7
16236,16.236,-484.6,147.6,-83.8,133.2
16237,16.237,-351.3,112.6,-53.5,130.6
16238,16.238,-66.7,123.1,-60.7,128.7
16239,16.239,299.2,16.8,-35.1,100.3
16240,16.240,350.8,-195.6,-26.0,65.6
16241,16.241,398.1,-165.4,-17.5,82.7
16242,16.242,360.6,-138.0,-45.4,116.7
16243,16.243,326.7,-113.3,-92.4,148.1
16244,16.244,229.2,-273.3,-189.4,154.7
16245,16.245,140.3,-460.5,-286.5,127.4
16246,16.246,114.2,-386.1,-246.0,126.5
16247,16.247,140.4,-318.2,-209.3,73.9
16248,16.248,118.6,-256.8,-133.2,-26.8
16249,16.249,57.4,-201.1,13.2,-66.2
16250,16.250,38.6,-150.7,159.8,-153.2
16251,16.251,-13.2,-105.2,142.5,-255.5
16252,16.252,-60.9,-64.2,58.4,-323.3
16253,16.253,-76.3,-27.2,-80.3,-256.1
16254,16.254,-116.4,53.0,-210.6,-171.6
16255,16.255,-129.9,104.5,-260.3,-94.5
16256,16.256,-141.9,112.5,-305.4,-82.2
16257,16.257,-114.2,67.0,-346.2,-35.8
16258,16.258,-106.1,41.9,-280.4,-25.4
16259,16.259,-66.2,19.1,-197.3,-15.8
16260,16.260,-73.3,117.2,-121.6,-20.2
16261,16.261,-119.2,244.2,5.1,-0.1
16262,16.262,-148.8,261.0,228.7,62.3
16263,16.263,-165.0,245.3,441.9,56.5
16264,16.264,-239.4,231.2,525.2,7.9
16265,16.265,-271.7,243.8,600.6,3.5
16266,16.266,-224.0,255.0,623.5,59.6
16267,16.267,-110.6,265.1,685.6,68.9
16268,16.268,-65.2,274.0,515.9,103.8
16269,16.269,88.9,141.3,264.8,195.6
16270,16.270,190.8,8.6,97.9,313.1
16271,16.271,320.5,24.7,6.8,299.2
16272,16.272,335.3,-85.1,-131.1,230.0
16273,16.273,286.0,-185.0,-356.8,141.4
16274,16.274,241.1,-172.8,-508.4,130.9
16275,16.275,200.1,-161.6,-646.1,164.0
16276,16.276,209.4,-151.5,-620.9,78.2
16277,16.277,196.6,-84.3,-506.7,-72.8
16278,16.278,146.1,-93.3,-444.5,-175.5
16279,16.279,82.6,-133.4,-237.4,-306.4
16280,16.280,-38.9,-126.2,-154.9,-425.4
16281,16.281,-228.7,-119.6,-130.2,-502.6
16282,16.282,-305.1,-89.8,-62.1,-516.1
16283,16.283,-237.9,-95.5,-0.4,-502.9
16284,16.284,-301.0,-61.2,93.3,-514.5
16285,16.285,-320.6,-38.9,109.8,-482.8
16286,16.286,-543.8,-10.5,62.6,-396.3
16287,16.287,-695.7,22.8,-8.8,-268.1
16288,16.288,-833.5,35.9,-47.9,-114.6
16289,16.289,-707.5,31.3,-60.4,-11.7
16290,16.290,-592.6,86.1,-114.4,44.0
16291,16.291,-405.3,141.2,-105.7,60.1
16292,16.292,-179.2,206.4,-27.6,105.8
16293,16.293,94.2,268.3,-17.9,90.5
16294,16.294,424.8,245.0,10.1,128.0
16295,16.295,558.0,151.4,105.9,161.8
16296,16.296,598.2,139.3,169.7,234.9
16297,16.297,634.7,151.8,228.1,281.6
16298,16.298,1135.0,142.2,260.3,288.6
16299,16.299,1206.1,249.5,232.1,246.7
16300,16.300,1175.1,343.4,228.0,178.2
16301,16.301,979.6,302.1,237.4,154.2
16302,16.302,801.9,213.4,182.0,171.7
16303,16.303,640.5,109.4,102.3,151.7
16304,16.304,298.3,11.7,27.8,122.5
16305,16.305,76.1,-102.8,-1.6,116.0
16306,16.306,-206.6,-304.2,24.2,73.9
16307,16.307,-389.9,-385.8,15.6,34.3
16308,16.308,-356.1,-409.9,7.6,18.3
16309,16.309,-385.5,-614.2,-12.9,-32.4
16310,16.310,-411.8,-530.8,-7.7,-92.7
16311,16.311,-335.3,-555.0,73.6,-117.5
16312,16.312,-311.0,-440.1,225.1,-154.6
16313,16.313,-288.8,-211.3,245.5,-188.3
16314,16.314,-306.1,1.9,264.2,-218.9
16315,16.315,-219.2,30.2,212.9,-181.4
16316,16.316,-202.5,106.1,197.4,-107.9
16317,16.317,-215.6,175.3,126.7,-34.1
16318,16.318,-176.0,196.8,-14.7,-5.6
16319,16.319,-93.0,141.2,-109.1,20.2
16320,16.320,-80.9,90.6,-126.6,43.7
16321,16.321,-50.6,106.5,-174.1,108.7
16322,16.322,-22.7,35.8,-217.4,99.7
16323,16.323,-28.9,-28.4,-257.2,43.5
16324,16.324,-20.1,30.0,-317.1,21.5
16325,16.325,14.2,19.4,-286.7,54.2
16326,16.326,33.2,48.3,-239.9,59.9
16327,16.327,-25.7,56.9,-179.5,65.1
16328,16.328,-64.5,64.8,-156.5,50.0
16329,16.329,-85.5,100.7,-149.7,36.1
16330,16.330,-78.3,146.3,-182.8,23.5
16331,16.331,-59.9,175.7,-188.3,64.0
16332,16.332,-97.8,137.1,-127.6,134.6
16333,16.333,-122.3,141.6,-70.9,201.8
16334,16.334,-180.4,109.8,-33.6,192.9
16335,16.335,-236.0,97.1,66.3,105.1
16336,16.336,-214.2,144.9,109.5,70.3
16337,16.337,-260.5,243.2,174.3,39.0
16338,16.338,-182.7,341.8,233.0,10.9
16339,16.339,-23.5,148.6,264.9,21.0
16340,16.340,136.1,-154.9,236.1,14.5
16341,16.341,198.5,-437.8,139.6,-20.2
16342,16.342,217.8,-401.4,101.3,-51.6
16343,16.343,201.5,-501.6,-3.5,-80.0
16344,16.344,218.0,-349.9,-158.6,-29.5
16345,16.345,233.4,-267.3,-344.5,57.8
16346,16.346,247.4,-142.0,-469.0,94.2
16347,16.347,236.9,-73.8,-491.0,148.7
16348,16.348,206.2,29.7,-345.0,159.6
16349,16.349,159.4,48.2,-174.7,169.5
16350,16.350,116.9,31.1,-14.6,114.6
16351,16.351,78.3,15.3,130.7,6.3
16352,16.352,57.4,28.7,262.7,-71.0
16353,16.353,37.9,91.9,348.2,-112.8
16354,16.354,-16.2,125.2,363.3,-125.2
16355,16.355,-53.7,112.9,376.9,-159.8
16356,16.356,-154.3,120.9,440.7,-191.3
16357,16.357,-340.4,128.0,451.8,-200.5
16358,16.358,-317.7,102.7,376.9,-261.7
16359,16.359,-342.7,65.4,289.5,-253.5
16360,16.360,-324.3,45.2,230.8,-188.1
16361,16.361,-232.5,15.4,134.9,-161.8
16362,16.362,-149.2,-22.1,19.2,-138.0
16363,16.363,-11.2,-65.9,-120.7,-87.4
16364,16.364,194.2,-131.3,-214.5,-41.4
16365,16.365,275.2,-174.6,-230.9,-71.7
16366,16.366,298.8,-198.0,-245.8,-77.5
16367,16.367,183.5,-219.3,-259.3,-3.6
16368,16.368,78.7,-159.4,-246.0,27.8
16369,16.369,96.4,-39.4,-140.7,17.8
16370,16.370,10.0,149.3,14.7,-26.4
16371,16.371,-162.1,74.5,159.6,-34.1
16372,16.372,-94.3,51.9,215.9,-70.0
16373,16.373,8.8,73.2,198.7,-23.3
16374,16.374,-10.4,130.6,120.8,7.1
16375,16.375,-27.8,148.9,134.9,13.0
16376,16.376,-12.5,197.2,70.5,48.1
16377,16.377,58.1,297.9,-58.1,89.2
16378,16.378,96.4,286.4,-143.6,73.4
16379,16.379,61.2,252.5,-314.8,138.4
16380,16.380,71.6,179.0,-383.0,200.4
16381,16.381,100.4,93.1,-362.1,256.6
16382,16.382,38.8,12.1,-305.6,220.7
16383,16.383,110.6,65.8,-219.8,187.9
16384,16.384,216.8,153.1,-110.5,158.1
16385,16.385,202.6,141.7,45.4,98.2
16386,16.386,164.0,-17.6,190.7,-21.7
16387,16.387,175.7,-131.3,247.3,-141.6
16388,16.388,144.0,-234.7,161.8,-188.7
16389,16.389,57.5,-178.0,52.8,-175.0
16390,16.390,-23.4,-92.4,38.5,-137.0
16391,16.391,-54.3,-139.4,-26.0,-79.1
16392,16.392,-101.7,-181.9,-131.6,-47.9
16393,16.393,-179.9,-220.3,-146.0,-38.8
16394,16.394,-232.4,-278.7,-159.1,-30.5
16395,16.395,-299.5,-161.6,-170.9,9.0
16396,16.396,-396.0,-145.8,-139.2,30.5
16397,16.397,-434.6,-103.3,-71.8,36.7
16398,16.398,-540.1,-167.5,60.0,54.3
16399,16.399,-611.1,-15.4,154.5,124.8
16400,16.400,-521.3,254.2,138.2,133.7
16401,16.401,-296.3,373.7,232.9,76.3
16402,16.402,-121.1,557.2,311.8,84.0
16403,16.403,254.6,457.0,270.5,106.8
16404,16.404,415.5,305.1,207.1,-3.1
16405,16.405,463.9,167.0,172.7,-81.7
16406,16.406,507.8,-8.8,120.0,-40.0
16407,16.407,467.0,-123.2,72.0,23.9
16408,16.408,503.3,-434.6,-42.3,58.7
16409,16.409,536.4,-568.5,-120.4,90.6
16410,16.410,445.3,-690.3,-163.1,119.8
16411,16.411,418.0,-433.9,-176.2,93.9
16412,16.412,193.0,-0.8,-281.8,102.4
16413,16.413,103.0,57.5,-381.3,139.3
16414,16.414,21.6,110.5,-394.9,146.5
16415,16.415,-52.2,158.6,-314.1,177.3
16416,16.416,-73.6,202.3,-155.7,205.3
16417,16.417,-93.1,241.9,93.9,131.6
16418,16.418,-148.7,57.5,192.6,-27.3
16419,16.419,-131.1,23.6,160.9,-322.9
16420,16.420,-146.3,114.0,132.0,-362.6
16421,16.421,-160.0,-190.0,105.7,-398.7
16422,16.422,-198.2,-392.9,81.7,-364.9
16423,16.423,-232.6,-430.5,142.6,-334.2
16424,16.424,-200.4,-598.3,160.1,-306.5
16425,16.425,-151.8,-508.2,175.9,-281.4
16426,16.426,-143.0,-206.1,128.1,-258.8
16427,16.427,-102.7,75.5,113.2,-197.0
16428,16.428,-109.5,111.1,100.0,-140.9
16429,16.429,-63.0,76.7,88.4,-55.8
16430,16.430,-44.5,166.9,78.2,21.4
16431,16.431,-38.3,304.0,69.3,91.5
16432,16.432,-22.8,327.9,26.3,129.4
16433,16.433,0.1,303.9,67.2,117.2
16434,16.434,29.1,240.6,75.6,106.0
16435,16.435,-4.3,183.3,70.1,134.6
16436,16.436,-36.0,165.3,77.1,213.4
16437,16.437,-97.9,148.6,105.3,245.1
16438,16.438,-212.7,133.3,81.3,235.4
16439,16.439,-166.7,68.1,68.2,191.5
16440,16.440,-68.7,-108.2,7.0,167.8
16441,16.441,-31.2,-133.9,-124.7,102.6
16442,16.442,73.1,-20.5,-181.1,59.0
16443,16.443,142.9,-0.5,-266.8,19.5
16444,16.444,232.0,92.5,-282.3,12.5
16445,16.445,359.9,142.5,-239.8,19.2
16446,16.446,376.4,188.2,-226.8,49.4
16447,16.447,204.6,201.5,-284.9,120.6
16448,16.448,135.9,136.4,-380.2,207.7
16449,16.449,114.8,100.7,-341.1,242.8
16450,16.450,58.2,46.9,-235.4,211.0
16451,16.451,6.9,36.5,-164.3,182.1
16452,16.452,54.0,27.4,-48.1,67.9
16453,16.453,97.0,35.4,61.1,-41.0
16454,16.454,85.2,42.7,131.7,-111.7
16455,16.455,4.3,-16.8,195.5,-176.2
16456,16.456,-69.2,-40.7,229.8,-281.6
16457,16.457,-58.6,-48.1,197.0,-352.5
16458,16.458,-119.3,-41.7,109.0,-365.3
16459,16.459,-190.6,-71.6,49.4,-330.4
16460,16.460,-335.4,-76.6,-26.2,-256.0
16461,16.461,-439.5,-100.7,21.1,-207.9
16462,16.462,-383.7,-167.2,152.3,-181.8
16463,16.463,-264.9,-175.3,246.1,-158.2
16464,16.464,-219.2,-129.8,297.5,-49.8
16465,16.465,-121.2,-104.3,375.8,27.4
16466,16.466,70.9,-109.9,390.9,12.5
16467,16.467,153.3,-88.6,405.1,-1.5
16468,16.468,178.2,-45.1,372.0,8.8
16469,16.469,109.6,38.2,363.3,39.0
16470,16.470,5.8,144.8,297.5,65.9
16471,16.471,-13.3,103.7,237.2,160.7
16472,16.472,140.5,91.9,150.0,249.0
16473,16.473,160.8,57.7,45.1,329.7
16474,16.474,216.7,196.8,-110.7,360.9
16475,16.475,61.9,103.6,-297.6,331.6
16476,16.476,-0.9,53.3,-573.9,322.6
16477,16.477,55.1,-54.3,-758.4,298.9
16478,16.478,-167.8,-236.7,-859.5,277.6
16479,16.479,-198.3,-260.3,-830.2,218.7
16480,16.480,-170.8,-99.4,-693.3,147.6
16481,16.481,4.7,5.5,-518.8,42.1
16482,16.482,73.3,-49.6,-360.1,-112.9
16483,16.483,218.9,-99.7,-174.2,-257.3
16484,16.484,351.3,-51.9,0.6,-350.9
16485,16.485,335.1,19.7,159.8,-367.4
16486,16.486,320.4,-18.1,263.2,-413.7
16487,16.487,279.0,-75.8,357.3,-427.3
16488,16.488,292.9,-43.3,340.2,-362.5
16489,16.489,235.3,-33.2,324.6,-280.2
16490,16.490,119.1,-6.6,310.4,-226.8
16491,16.491,73.2,113.3,271.6,-159.1
16492,16.492,-25.0,370.3,165.9,-27.2
16493,16.493,-114.1,480.7,94.5,29.2
16494,16.494,-171.8,314.3,55.0,11.8
16495,16.495,-224.3,223.5,19.0,27.0
16496,16.496,-195.3,196.2,7.2,40.5
16497,16.497,-169.2,71.0,15.7,78.4
16498,16.498,-177.8,185.1,40.6,112.7
16499,16.499,-156.6,330.0,31.3,122.5
16500,16.500,-177.0,47.2,37.4,92.8
16501,16.501,-207.5,-155.1,135.6,-22.4
16502,16.502,-211.0,-263.1,256.5,6.9
16503,16.503,-162.1,-226.7,298.7,83.7
16504,16.504,-155.6,-327.1,311.6,68.4
16505,16.505,-221.5,-236.4,323.5,28.7
16506,16.506,-195.2,-209.2,313.4,16.1
16507,16.507,-75.6,-385.0,227.0,25.8
16508,16.508,147.0,-453.9,122.2,54.1
16509,16.509,298.6,-392.1,-4.6,80.1
16510,16.510,325.9,-298.2,-226.6,103.8
16511,16.511,300.4,-247.1,-377.8,125.6
16512,16.512,185.8,-138.3,-570.2,198.2
16513,16.513,81.9,-67.9,-644.9,246.7
16514,16.514,-49.9,-55.6,-712.9,308.5
16515,16.515,-306.4,-21.2,-733.2,348.8
16516,16.516,-342.4,-11.1,-751.8,371.0
16517,16.517,-241.3,36.7,-597.5,417.6
16518,16.518,-88.4,80.3,-369.4,376.1
16519,16.519,-4.5,119.9,-35.6,294.6
16520,16.520,71.6,156.0,275.3,119.7
16521,16.521,186.2,202.1,396.2,-205.7
16522,16.522,248.8,183.9,579.5,-338.4
16523,16.523,305.6,156.4,612.5,-378.2
16524,16.524,322.9,151.3,642.4,-414.2
16525,16.525,182.8,146.7,614.3,-513.7
16526,16.526,126.5,167.1,538.6,-482.9
16527,16.527,41.1,178.0,424.0,-454.9
16528,16.528,-36.5,154.3,278.4,-379.4
16529,16.529,-78.9,126.3,146.2,-265.2
16530,16.530,-91.7,100.2,26.4,-203.0
16531,16.531,-267.0,83.4,-113.5,-146.7
16532,16.532,-291.6,74.4,-169.3,-95.5
16533,16.533,-314.1,55.1,-219.8,-49.1
16534,16.534,-293.3,17.2,-327.7,-35.5
16535,16.535,-312.0,-42.7,-368.9,-23.2
16536,16.536,-295.1,-34.5,-354.9,-12.1
16537,16.537,-124.4,1.9,-295.1,-2.0
16538,16.538,-11.2,34.8,-198.1,7.2
16539,16.539,91.6,28.5,-106.8,50.8
16540,16.540,109.5,0.6,23.0,90.6
16541,16.541,23.1,-74.4,178.3,112.4
16542,16.542,162.3,-85.9,283.1,198.2
16543,16.543,255.6,-38.4,340.6,280.1
16544,16.544,511.4,-12.8,392.9,312.1
16545,16.545,547.0,26.2,409.4,321.9
16546,16.546,512.7,3.6,424.3,331.0
16547,16.547,360.1,49.0,335.1,323.5
16548,16.548,221.5,30.4,207.1,287.9
16549,16.549,95.5,2.6,87.8,216.0
16550,16.550,-19.1,-22.6,-52.2,149.2
16551,16.551,-164.7,-45.3,-221.6,123.6
16552,16.552,-221.7,-49.4,-335.5,100.4
16553,16.553,-205.0,-53.2,-356.2,21.3
16554,16.554,-220.9,-63.2,-412.6,-31.1
16555,16.555,-178.7,-72.2,-395.5,-136.5
16556,16.556,-165.9,-30.1,-348.9,-234.7
16557,16.557,-107.4,-47.7,-391.4,-272.5
16558,16.558,-11.5,-129.2,-378.9,-236.7
16559,16.559,78.8,-140.5,-320.8,-203.9
16560,16.560,114.1,-108.1,-182.9,-174.2
16561,16.561,40.1,-1.2,-13.9,-164.6
16562,16.562,-46.6,127.0,53.8,-124.0
16563,16.563,-175.3,145.1,73.8,-87.0
16564,16.564,-295.2,99.3,129.7,-66.8
16565,16.565,-404.3,57.9,146.5,-36.6
16566,16.566,-362.2,20.3,130.7,-20.1
16567,16.567,-298.2,-13.7,116.7,-25.1
16568,16.568,-193.1,-44.6,104.3,-47.9
16569,16.569,-37.4,-14.7,116.9,-60.6
16570,16.570,107.7,-5.0,86.4,-50.0
16571,16.571,126.4,-28.1,78.3,-47.3
16572,16.572,280.4,-63.4,88.5,-51.2
16573,16.573,218.4,-95.5,97.8,-26.7
16574,16.574,49.0,-100.8,62.5,-23.8
16575,16.575,-19.3,-116.8,30.3,-33.3
16576,16.576,-81.4,-121.4,48.6,-30.8
16577,16.577,12.6,-98.8,43.2,7.2
16578,16.578,-4.7,-78.2,47.9,56.7
16579,16.579,-51.7,-59.4,24.9,76.9
16580,16.580,-66.0,-49.2,44.7,71.5
16581,16.581,23.9,-15.5,40.2,110.5
16582,16.582,152.4,6.8,15.8,155.9
16583,16.583,203.6,-5.5,61.1,198.7
16584,16.584,219.1,13.2,80.1,237.9
16585,16.585,346.6,63.9,25.4,233.8
16586,16.586,329.5,172.8,-40.7,203.1
16587,16.587,282.8,313.0,-102.8,167.1
16588,16.588,155.6,444.8,-127.1,113.3
16589,16.589,1.8,462.0,-149.2,106.6
16590,16.590,-18.5,508.8,-182.3,127.0
16591,16.591,-36.9,409.8,-188.2,133.4
16592,16.592,-19.4,319.8,-171.7,84.7
16593,16.593,-3.4,191.2,-127.1,-0.5
16594,16.594,-17.0,3.0,-49.2,-105.2
16595,16.595,-29.2,-122.2,-38.6,-203.6
16596,16.596,-40.3,-190.3,28.7,-241.7
16597,16.597,-50.5,-169.4,160.3,-229.6
16598,16.598,-59.9,-188.0,253.9,-261.1
16599,16.599,-50.9,-444.7,270.4,-289.8
16600,16.600,-58.6,-554.7,254.1,-245.8
16601,16.601,-65.8,-387.8,210.9,-206.0
16602,16.602,-72.4,-357.6,171.5,-169.9
16603,16.603,-97.1,-287.5,101.8,-158.9
16604,16.604,-151.2,-150.0,89.4,-113.2
16605,16.605,-144.2,-75.3,56.8,-95.9
16606,16.606,-124.5,-98.5,-11.3,-101.9
16607,16.607,-34.6,-36.9,-55.5,-107.4
16608,16.608,-47.2,-18.7,-63.8,-67.4
16609,16.609,-105.5,-2.3,-71.2,-18.7
16610,16.610,-30.9,43.7,-25.1,13.9
16611,16.611,17.5,29.0,-7.0,103.3
16612,16.612,8.7,67.0,-55.9,167.0
16613,16.613,-79.1,101.6,-101.9,248.2
16614,16.614,-44.3,69.4,-95.9,300.7
16615,16.615,29.9,59.5,-134.1,348.2
16616,16.616,58.6,33.0,-168.8,303.5
16617,16.617,14.6,56.8,-236.6,262.8
16618,16.618,134.5,78.3,-265.8,196.7
16619,16.619,151.9,45.0,-222.4,134.5
16620,16.620,199.1,-9.2,-151.1,14.0
16621,16.621,44.0,-2.0,-64.8,-72.3
16622,16.622,-59.1,70.6,-7.2,-88.6
16623,16.623,-39.6,176.9,87.6,-103.4
16624,16.624,-56.2,191.0,125.4,-142.7
16625,16.625,-9.1,178.2,136.3,-178.5
16626,16.626,-22.9,119.8,124.9,-190.1
16627,16.627,-35.6,2.8,172.5,-162.5
16628,16.628,-23.7,18.6,128.0,-84.8
16629,16.629,-55.3,117.8,39.7,-118.0
16630,16.630,-84.1,79.5,50.9,-90.4
16631,16.631,-57.6,-25.6,-2.5,-82.9
16632,16.632,-1.2,-181.1,-12.3,-44.3
16633,16.633,21.2,-118.9,-21.3,-24.0
16634,16.634,54.8,-62.5,18.4,20.7
16635,16.635,121.0,-79.9,-32.6,13.2
16636,16.636,129.9,-33.7,0.1,50.0
16637,16.637,90.0,-48.5,5.7,83.2
16638,16.638,53.4,-36.4,-54.5,50.3
